Selected,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
1,8563984007,NULL LAB LLC,LOS ANGELES,CA,90046,U.S. BANK NATIONAL ASSOCIATION,OH,531390,16469,2005,84,3,2,2,5,1,1,Y,N,,16495,30030,0,P I F,0,17000,8500,1,0,0.5,0,2520,19015,0
0,8569404009,VIDEO CITY,DAVIS,CA,95616,GOLDEN PACIFIC BANK NATL ASSOC,CA,532230,16470,2005,52,3,2,0,0,1,1,0,Y,17548,16556,85000,0,CHGOFF,69579,85000,72250,1,0,0.85,0,1560,18116,1
0,8572713002,SUBWAY,THOUSAND OAKS,CA,91362,WELLS FARGO BANK NATL ASSOC,SD,533110,13002,1995,120,13,1,0,0,78760,0,N,Y,,13087,100000,0,P I F,0,100000,90000,0,0,0.9,0,3600,16687,0
0,8575204004,"LANGCO, JEFFREY A. LANGLOIS &S",ETIWANDA,CA,91739,PACIFIC WESTERN BANK,CA,532490,16471,2005,84,1,2,0,0,1,1,0,Y,,16526,50000,0,P I F,0,50000,42500,1,0,0.85,0,2520,19046,0
0,8585744006,MODERN APPRAISAL INC A CALIFOR,COSTA MESA,CA,92626,FIRST-CITIZENS BK & TR CO,NC,531320,16474,2005,300,7,1,0,7,1,1,0,N,,16495,227000,0,P I F,0,227000,170250,0,1,0.75,0,9000,25495,0
0,8593254001,JAMES DIONNE REALTOR,SHERMAN OAKS,CA,91403,WELLS FARGO BANK NATL ASSOC,SD,531210,16476,2005,28,1,1,1,2,1,1,Y,N,18306,16495,56217,0,CHGOFF,33946,35000,17500,0,0,0.5,0,840,17335,1
1,8594044010,GALAXY VIDEO & PHOTO INC,SANTA MONICA,CA,90405,WELLS FARGO BANK NATL ASSOC,CA,532230,16476,2005,60,1,1,0,1,1,1,Y,N,,16587,44076,0,P I F,0,25000,12500,0,0,0.5,0,1800,18387,0
0,8616293010,"WESTERN GIANT ENTERPRISE, INC.",LOS ANGELES,CA,90006,WILSHIRE BANK,CA,532111,13019,1995,120,1,2,0,0,1,0,0,N,,13087,100000,0,P I F,0,100000,70000,1,0,0.7,0,3600,16687,0
1,8627103005,CARL'S TRAILERS,SPRING VALLEY,CA,91977,CITICAPITAL SMALL BUS. FINANCE,TX,532120,13025,1995,288,3,1,0,0,1,0,N,N,,13179,336500,0,P I F,0,336500,252375,0,1,0.75,0,8640,21819,0
0,8627154005,GOLDEN BAY PROPERTIES,SAN JOSE,CA,95131,BRIDGE BANK NATL ASSOC,CA,531210,16484,2005,300,2,1,1,2,1,1,0,N,,16526,321000,0,P I F,0,321000,240750,0,1,0.75,0,9000,25526,0
0,8649704005,MILLENNIUM 2000 REALTY INC,SAN JOSE,CA,95131,MORTGAGE CAP. DEVEL CORP,CA,531210,16492,2005,240,140,1,75,0,1,1,0,N,,16693,1512000,0,P I F,0,1512000,1512000,0,1,1,0,7200,23893,0
0,8652553002,PICK A FLICK VIDEO,NAPA,CA,94558,WELLS FARGO BANK NATL ASSOC,SD,532230,13038,1995,84,2,1,0,0,1,0,N,Y,,13269,25000,0,P I F,0,25000,22500,0,0,0.9,0,2520,15789,0
0,8661894008,PLEASANTON RENTALS INC.,PLEASANTON,CA,94588,MORTGAGE CAP. DEVEL CORP,CA,532310,16497,2005,240,16,1,6,0,1,1,0,N,,16721,1234000,0,P I F,0,1257000,1257000,0,1,1,0,7200,23921,0
1,8666914000,NIPA INVESTMENTS INC,HEMET,CA,92543,MUFG UNION BANK NATL ASSOC,CA,531390,16498,2005,84,1,1,0,0,1,1,Y,N,,17225,100000,0,P I F,0,50000,25000,0,0,0.5,0,2520,19745,0
0,8670184009,BENCHMARK REALTY & FINANCE,SAN JOSE,CA,95112,U.S. BANK NATIONAL ASSOCIATION,OH,531210,16499,2005,263,2,1,0,2,1,1,0,N,18052,16526,675000,0,CHGOFF,197158,675000,506250,0,1,0.75,0,7890,24416,1
1,8672934002,INVESTMENT EQUITY CORP,GLENDALE,CA,91203,MUFG UNION BANK NATL ASSOC,CA,531390,16499,2005,31,10,1,0,0,1,1,Y,N,18306,16526,21673,0,CHGOFF,19962,20000,10000,0,0,0.5,0,930,17456,1
1,8706843002,FLASH FOTO AND VIDEO,FALLBROOK,CA,92028,PACIFIC WESTERN BANK,CA,532230,13080,1996,84,7,2,0,0,1,0,N,Y,,13179,31833,0,P I F,0,31833,25466,1,0,0.799987434,0,2520,15699,0
0,8709024005,ACTION PROPS & EQUIPMENT RENTA,VALENCIA,CA,91354,SBA - EDF ENFORCEMENT ACTION,CO,532490,16512,2005,240,3,1,1,3,1,1,0,N,,16567,238000,0,P I F,0,238000,238000,0,1,1,0,7200,23767,0
0,8712273004,A & M VIDEO PALACE,HEMET,CA,92543,MUFG UNION BANK NATL ASSOC,CA,532230,13073,1996,84,8,2,0,0,1,0,N,N,,13179,119500,0,P I F,0,119500,89625,1,0,0.75,0,2520,15699,0
1,8713584001,ELLY NESIS COMPANY INC,INGLEWOOD,CA,90301,CDC SMALL BUS. FINAN CORP,CA,531311,16512,2005,240,27,1,12,0,1,1,0,N,,17211,519000,0,P I F,0,519000,519000,0,1,1,0,7200,24411,0
0,8723174000,PACIFIC APPRAISAL SERVICES INC,TEMECULA,CA,92590,MUFG UNION BANK NATL ASSOC,CA,531320,16517,2005,84,2,1,0,0,1,1,Y,N,,16526,56960,0,P I F,0,17000,8500,0,0,0.5,0,2520,19046,0
1,8726304008,ANZA RENTS INC,TORRANCE,CA,90505,OPUS BANK,CA,532299,16517,2005,84,50,1,10,60,1,1,0,N,,16556,250000,0,P I F,0,250000,125000,0,0,0.5,0,2520,19076,0
1,8735334008,MARIA TERESITA SANTOS,DALY CITY,CA,94014,VALLEY COMMUNITY BANK,CA,531210,16520,2005,267,1,1,2,1,1,1,0,N,,16556,589000,0,P I F,0,589000,441750,0,1,0.75,0,8010,24566,0
1,8749854001,CUSTOM PRODUCE SALES,PARLIER,CA,93648,CEN CAL BUSINESS FINANCE GROUP,CA,531190,16525,2005,240,120,1,20,0,1,2,0,N,,16875,1999000,0,P I F,0,1999000,1999000,0,1,1,0,7200,24075,0
0,8752914007,ESTATE HOMES LA INC,WEST HOLLYWOOD (BR. P.O. NAME,CA,90069,WELLS FARGO BANK NATL ASSOC,SD,531210,16526,2005,84,1,1,0,1,1,1,Y,N,,16556,320361,0,P I F,0,60000,30000,0,0,0.5,0,2520,19076,0
0,8753954010,"COYOTE RENTAL & SALES, INC.",WILDOMAR,CA,92595,TELESIS COMMUNITY CU,CA,532310,16526,2005,111,3,1,0,0,1,1,N,N,19629,16556,1525000,0,CHGOFF,1255175,1525000,1143750,0,0,0.75,0,3330,19886,1
0,8755154010,"RINETTI ENTERPRISES,LLC",LA CANADA,CA,91011,SBA - EDF ENFORCEMENT ACTION,CO,531390,16526,2005,240,22,1,3,22,1,1,0,N,,17183,711000,0,P I F,0,711000,711000,0,1,1,0,7200,24383,0
1,8774733006,TOP HAT VIDEO,NORTH HIGHLANDS,CA,95660,WELLS FARGO BANK NATL ASSOC,SD,532230,13093,1996,66,4,2,0,0,1,0,N,Y,13752,13179,37000,0,CHGOFF,30771,37000,29600,1,0,0.8,0,1980,15159,1
0,8781944004,AMERICAN CAPITAL HOME LOANS,VISTA,CA,92083,CDC SMALL BUS. FINAN CORP,CA,531390,16538,2005,240,450,1,100,0,1,1,0,N,,16665,593000,0,P I F,0,593000,593000,0,1,1,0,7200,23865,0
0,8783884003,PROVINCIA REALTY CORP,PARAMOUNT,CA,90723,CALIFORNIA STATEWIDE CERT. DEV,CA,531210,16538,2005,240,13,1,11,0,1,1,0,N,,16665,325000,0,P I F,0,325000,325000,0,1,1,0,7200,23865,0
1,8785654008,PLATINUM GROUP REAL PROPERTIES,NEWARK,CA,94580,MORTGAGE CAP. DEVEL CORP,CA,531210,16539,2005,240,40,1,5,0,1,1,0,N,,16966,1256000,0,P I F,0,1330000,1330000,0,1,1,0,7200,24166,0
0,8786064010,NILES LUCERO REAL ESTATE GROUP,CLOVERDALE,CA,95425,U.S. BANK NATIONAL ASSOCIATION,OH,531210,16539,2005,84,3,1,0,3,1,1,Y,N,,16648,25000,0,P I F,0,25000,12500,0,0,0.5,0,2520,19168,0
1,8797334003,BENSON MORTGAGE AND REAL ESTAT,VICTORVILLE,CA,92392,DESERT COMMUN BANK A DIVISION,CA,531210,16544,2005,12,1,2,2,1,1,1,Y,N,,16556,39500,0,P I F,0,25000,12500,1,0,0.5,0,360,16916,0
0,8799003006,WESTWOOD VIDEO,ARCATA,CA,95521,NORTH VALLEY BANK,CA,532230,13100,1996,85,4,1,0,0,1,0,N,Y,,13179,18000,0,P I F,0,18000,14400,0,0,0.8,0,2550,15729,0
0,8810914006,REMAX GOLD COAST,VENTURA (CORPORATE NAME SAN BU,CA,93003,CALIFORNIA COASTAL CERT. DEVEL,CA,531210,16548,2005,240,327,1,20,327,68060,1,0,N,,16812,1027000,0,P I F,0,1027000,1027000,0,1,1,0,7200,24012,0
1,8811804010,DISTINCTIVE FINANCIAL INC,SIMI VALLEY (SIMI),CA,93065,CDC SMALL BUS. FINAN CORP,CA,531210,16548,2005,240,75,1,0,1,18000,1,0,N,,16903,1476000,0,P I F,0,1476000,1476000,0,1,1,0,7200,24103,0
1,8814484005,CENTRAL REAL ESTATE,LOS ANGELES,CA,90044,SOUTHLAND ECONOMIC DEVEL CORP,CA,531110,16551,2005,240,1,1,0,1,1,1,0,N,,16665,144000,0,P I F,0,144000,144000,0,1,1,0,7200,23865,0
0,8816114003,SKYLINE SCAFFOLD INC,ROSEVILLE,CA,95747,WELLS FARGO BANK NATL ASSOC,SD,532490,16552,2005,120,2,2,6,2,1,1,0,N,,16587,750000,0,P I F,0,750000,286777,1,0,0.382369333,0,3600,20187,0
0,8816154004,LAX EQUIPMENT INC,INGLEWOOD,CA,90301,U.S. BANK NATIONAL ASSOCIATION,OH,532412,16552,2005,300,10,1,0,10,1,1,0,N,,16587,297500,0,P I F,0,297500,223125,0,1,0.75,0,9000,25587,0
1,8822424009,PARK PLACE GMAC REAL ESTATE,MURRIETA,CA,92562,CDC SMALL BUS. FINAN CORP,CA,531210,16554,2005,240,10,1,10,0,33747,1,0,N,,16693,931000,0,P I F,0,931000,931000,0,1,1,0,7200,23893,0
1,8830294007,ESCROWS INC,BURBANK,CA,91502,WELLS FARGO BANK NATL ASSOC,SD,531390,16558,2005,84,8,1,0,8,1,1,Y,N,,16648,294274,0,P I F,0,100000,50000,0,0,0.5,0,2520,19168,0
1,8832284008,LUCKIES SKATE AND SNOW,NOVATO,CA,94945,WELLS FARGO BANK NATL ASSOC,CA,532292,16559,2005,60,1,1,0,1,1,1,Y,N,,16587,29426,0,P I F,0,25000,12500,0,0,0.5,0,1800,18387,0
0,8838464004,EDUARD RUBALCABA,MADERA,CA,93638,MUFG UNION BANK NATL ASSOC,CA,532292,16561,2005,18,1,2,0,0,1,1,Y,N,18918,16891,16679,0,CHGOFF,4034,5000,2500,1,0,0.5,0,540,17431,1
0,8845684009,MOVIE LAND,TORRANCE,CA,90503,WILSHIRE BANK,CA,532230,16565,2005,60,2,1,0,2,1,1,0,N,,16587,78000,0,P I F,0,78000,39000,0,0,0.5,0,1800,18387,0
0,8845804008,RCM GROUP INC AND SITCO CORPOR,AZUSA,CA,91702,AURORA BANK FSB,CO,531210,16565,2005,300,11,1,5,11,1,1,0,N,,16587,962900,0,P I F,0,962900,722175,0,1,0.75,0,9000,25587,0
1,8847324010,GOLDEN STATE REALTY AND FINANC,INGLEWOOD,CA,90305,ADVANTAGE CERT. DEVEL CORP,CA,531210,16565,2005,240,6,1,10,0,1,1,0,N,,16756,93000,0,P I F,0,93000,93000,0,1,1,0,7200,23956,0
0,8852584001,TAYCOR FINANCIAL,CULVER CITY,CA,90230,CDC SMALL BUS. FINAN CORP,CA,532490,16567,2005,240,14,1,12,0,1,1,0,N,,16665,853000,0,P I F,0,853000,853000,0,1,1,0,7200,23865,0
0,8858854000,JESSICA MARIE CORP,PACIFIC PALISADES,CA,90272,U.S. BANK NATIONAL ASSOCIATION,OH,531210,16569,2005,84,1,1,0,1,1,1,Y,N,,16587,100706,0,P I F,0,10000,5000,0,0,0.5,0,2520,19107,0
0,8872344007,RAVI MALHOTRA,SAN FRANCISCO,CA,94114,"CITIBANK, N.A.",SD,531210,16575,2005,84,1,1,0,1,1,1,Y,N,,16648,24338,0,P I F,0,15000,7500,0,0,0.5,0,2520,19168,0
1,8877694006,RE MAX PROFESSIONALS,SAN MARCOS,CA,92069,CDC SMALL BUS. FINAN CORP,CA,531210,16576,2005,240,45,1,16,0,68060,1,0,N,,17029,676000,0,P I F,0,752000,752000,0,1,1,0,7200,24229,0
0,8905694004,SUNBELT BUSINESS BROKERS OF SO,TORRANCE,CA,90504,WILSHIRE STATE BANK,CA,531210,16593,2005,300,20,1,8,20,79897,1,0,N,,16648,2000000,0,P I F,0,2000000,1500000,0,1,0.75,0,9000,25648,0
0,8911654010,ANNIE'S SHOWROOM 3,LOS ANGELES,CA,90014,HANMI BANK,CA,532299,16595,2005,12,2,1,0,2,1,1,Y,N,,16921,76000,0,P I F,0,76000,38000,0,0,0.5,0,360,17281,0
1,8913294002,COLDWELL BANKER TOWNE AND COUN,MIDDLETOWN,CA,95461,BAY AREA EMPLOYMENT DEVEL CO,CA,531210,16595,2005,240,35,1,10,0,18000,2,0,N,,16903,171000,0,P I F,0,179000,179000,0,1,1,0,7200,24103,0
1,8927144004,699 RENT A CAR HOLLYWOOD,LOS ANGELES,CA,90028,CALIFORNIA BANK & TRUST,CA,532111,16601,2005,300,5,1,0,5,1,1,0,N,,16617,600000,0,P I F,0,600000,450000,0,1,0.75,0,9000,25617,0
0,8927864008,CAPITAL RESOURCE OF THE SOUTHW,SAN DIEGO,CA,92103,PACIFIC WESTERN BANK,CA,531210,16602,2005,19,12,1,10,12,1,1,Y,N,17211,16617,101750,0,CHGOFF,100000,100000,50000,0,0,0.5,0,570,17187,1
1,8931234010,JAHANGIR G. FAGHIHI,CALABASAS,CA,91302,BBCN BANK,CA,531210,16603,2005,3,2,1,10,2,1,1,0,N,19288,16617,10000,0,CHGOFF,161,10000,8500,0,0,0.85,0,90,16707,1
0,8933964010,"CIDejjko, INC",TRACY,CA,95376,SBA DENVER FINANCE CENTER,CO,531210,16603,2005,240,50,1,20,0,68905,2,0,N,,17883,833000,0,P I F,0,833000,833000,0,1,1,0,7200,25083,0
1,8939274005,1ST CHOICE RV INC,MISSION VIEJO,CA,92692,WELLS FARGO BANK NATL ASSOC,SD,532120,16607,2005,38,5,1,2,5,1,1,Y,N,18428,16982,241204,0,CHGOFF,83203,85000,42500,0,0,0.5,0,1140,18122,1
1,8943663000,FRANCHISE MGMT CORP/NORTHRN CA,SACRAMENTO,CA,95826,ZIONS FIRST NATIONAL BANK,UT,533110,13166,1996,123,1,1,0,0,1,0,N,N,,13422,300000,0,P I F,0,300000,225000,0,0,0.75,0,3690,17112,0
0,8945264009,WINDERMERE PROPERTIES INC,WEST HOLLYWOOD (BR. P.O. NAME,CA,90069,COMERICA BANK,TX,531210,16610,2005,120,2,2,2,2,1,1,0,N,,16648,770000,0,P I F,0,770000,577500,1,0,0.75,0,3600,20248,0
0,8945384010,RANCHO MORTGAGE,ALPINE,CA,91901,CALIFORNIA BANK & TRUST,CA,531190,16610,2005,168,7,1,1,8,1,2,0,N,,16648,595000,0,P I F,0,595000,446250,0,0,0.75,0,5040,21688,0
0,8946694000,KELLER WILLIAMS REALTY,PASADENA,CA,91105,BANK OF MANHATTAN NATL ASSOC,CA,531210,16610,2005,120,50,2,50,50,44890,1,0,N,,16891,300000,0,P I F,0,300000,225000,1,0,0.75,0,3600,20491,0
1,8950514006,CENTURY 21,PLACERVILLE,CA,95667,UMPQUA BANK,CA,531210,16611,2005,14,3,2,0,3,15710,2,Y,N,,16648,100880,0,P I F,0,100000,50000,1,0,0.5,0,420,17068,0
0,8950794009,PREMIER REALTY & LOAN INC,CLOVIS,CA,93612,"CITIBANK, N.A.",SD,531210,16611,2005,84,6,1,0,6,1,1,Y,N,,17286,37754,0,P I F,0,35000,17500,0,0,0.5,0,2520,19806,0
0,8956004007,NORTH BAY COMMERCIAL REAL ESTA,SANTA ROSA,CA,95403,UMPQUA BANK,OR,531210,16615,2005,290,17,1,0,17,1,1,0,N,,16921,70000,0,P I F,0,70000,59500,0,1,0.85,0,8700,25621,0
0,8958064007,CARVEL CINNABON,FOLSOM,CA,95630,WELLS FARGO BANK NATL ASSOC,SD,532490,16616,2005,110,1,2,9,1,15100,1,0,N,17706,16740,356778,0,CHGOFF,303096,360100,270075,1,0,0.75,0,3300,20040,1
0,8963394006,GABRIEL N ESTEBAN,LA JOLLA,CA,92037,MUFG UNION BANK NATL ASSOC,CA,531210,16617,2005,84,1,1,0,0,1,1,Y,N,,16648,54691,0,P I F,0,30000,15000,0,0,0.5,0,2520,19168,0
0,8968344001,BAY SCAFFOLDING INC,ALVISO,CA,95002,COMERICA BANK,TX,532412,16622,2005,120,21,1,0,21,1,1,0,N,,16679,371000,0,P I F,0,371000,278250,0,0,0.75,0,3600,20279,0
1,8968563001,"TRANSPORTATION COMMODITIES, IN",COMMERCE,CA,90022,LOS ANGELES CNTY SMALL BUS. DE,CA,532120,13177,1996,240,70,1,20,50,1,0,N,N,,13529,867000,0,P I F,0,990000,990000,0,1,1,0,7200,20729,0
0,8969114004,LOVELY LADS COMPANY,LOS ANGELES,CA,90041,WELLS FARGO BANK NATL ASSOC,SD,532490,16623,2005,71,1,1,0,1,1,1,Y,N,,17044,39021,0,P I F,0,15000,7500,0,0,0.5,0,2130,19174,0
1,8972314006,GPC PROFESSIONALS INC,LOS ANGELES,CA,91402,SBA - EDF ENFORCEMENT ACTION,CO,531210,16624,2005,240,19,1,35,19,1,1,0,N,,16665,988000,0,P I F,0,988000,988000,0,1,1,0,7200,23865,0
1,8972774004,"WEBBER, NELSON & SMITH, INC.",PASO ROBLES,CA,93446,HERITAGE OAKS BANK,CA,531390,16624,2005,53,5,2,0,0,1,2,0,Y,19169,16679,150000,0,CHGOFF,90440,150000,127500,1,0,0.85,0,1590,18269,1
1,8990214004,RAUL BARETE,COVINA,CA,91723,CDC SMALL BUS. FINAN CORP,CA,531210,16635,2005,240,2,1,2,0,1,1,0,N,,16756,228000,0,P I F,0,228000,228000,0,1,1,0,7200,23956,0
0,8995944010,NETWORK FUNDING ASSOC'INC.(OC),CAMPBELL,CA,95008,MUFG UNION BANK NATL ASSOC,CA,531390,16637,2005,220,9,1,0,0,1,1,N,N,,16679,1147500,0,P I F,0,1147500,860625,0,0,0.75,0,6600,23279,0
1,8997784003,JAMCAT INC,NEWPORT BEACH,CA,92660,MUFG UNION BANK NATL ASSOC,CA,531210,16638,2005,1,2,1,0,0,1,1,Y,N,18298,16648,88094,0,CHGOFF,40336,45000,22500,0,0,0.5,0,30,16678,1
0,8999224003,"MAX EQUIPMENT RENTAL, LLC",PERRIS,CA,92570,CDC SMALL BUS. FINAN CORP,CA,532490,16638,2005,240,40,1,6,0,1,1,0,N,,16756,659000,0,P I F,0,659000,659000,0,1,1,0,7200,23956,0
1,8999524010,MOSEY INC,PALOS VERDES ESTATES,CA,90274,"CITIBANK, N.A.",CA,532490,16638,2005,84,2,1,1,2,1,1,Y,N,,17652,35000,0,P I F,0,35000,17500,0,0,0.5,0,2520,20172,0
1,9004573004,STEVE'S GOODTIME VIDEOS,SAN JOSE,CA,95132,U.S. BANK NATIONAL ASSOCIATION,AZ,532230,13192,1996,84,6,1,0,0,1,0,N,Y,,13269,100000,0,P I F,0,100000,80000,0,0,0.8,0,2520,15789,0
1,9004734000,GARY TOM DESIGNS AND INVESTMEN,CARLSBAD,CA,92009,"CITIBANK, N.A.",CA,531210,16642,2005,84,1,1,0,1,1,1,Y,N,,16709,22000,0,P I F,0,15000,7500,0,0,0.5,0,2520,19229,0
1,9005144002,PREMIERE PROPERTY APPRAISALS I,OAKLAND,CA,94610,WELLS FARGO BANK NATL ASSOC,SD,531320,16642,2005,28,5,1,1,5,1,1,Y,N,17673,16679,51272,0,CHGOFF,24485,25000,12500,0,0,0.5,1,840,17519,1
0,9007154009,CYNTHIA THUY VU TEN POINTS REA,SAN JOSE,CA,95112,EAST WEST BANK,CA,531210,16643,2005,300,1,1,1,1,1,1,0,N,,16679,679000,0,P I F,0,679000,509250,0,1,0.75,0,9000,25679,0
0,9013274006,HISUN REALTY & FINANCE CO,SUNNYVALE,CA,94086,HANMI BANK,CA,531210,16645,2005,300,7,1,6,7,1,1,0,N,,16679,378000,0,P I F,0,378000,283500,0,1,0.75,0,9000,25679,0
1,9020024010,DESERT VALLEY REALTY INC,IMPERIAL,CA,92251,CDC SMALL BUS. FINAN CORP,CA,531210,16650,2005,240,13,1,12,13,69149,2,0,N,,17302,427000,0,P I F,0,427000,427000,0,1,1,0,7200,24502,0
1,9023644003,CENTURY 21 TOWN & COUNTRY,ONTARIO,CA,91764,CDC SMALL BUS. FINAN CORP,CA,531210,16652,2005,240,57,1,15,0,1,1,0,N,,16994,1059000,0,P I F,0,1059000,1059000,0,1,1,0,7200,24194,0
0,9025044004,NATIONWIDE BUSINESS CREDIT LLC,IRVINE,CA,92618,CDC SMALL BUS. FINAN CORP,CA,532490,16652,2005,240,22,1,28,0,1,1,0,N,,17183,1283000,0,P I F,0,1350000,1350000,0,1,1,0,7200,24383,0
1,9033244005,PEDRO REYES,SAN RAFAEL,CA,94109,MUFG UNION BANK NATL ASSOC,CA,531210,16658,2005,300,21,1,0,21,1,1,0,N,,16679,790000,0,P I F,0,790000,592500,0,1,0.75,0,9000,25679,0
1,9034944005,PLATINUM MORTGAGE LENDING CORP,SAN JOSE,CA,95138,MORTGAGE CAP. DEVEL CORP,CA,531210,16658,2005,240,5,2,3,0,1,1,0,N,,16756,221000,0,P I F,0,221000,221000,1,1,1,0,7200,23956,0
1,9050034003,NATION HOME REALTY INC,DALY CITY,CA,94015,U.S. BANK NATIONAL ASSOCIATION,OH,531210,16666,2005,84,1,1,0,1,1,1,Y,N,,16891,68402,0,P I F,0,35000,17500,0,0,0.5,0,2520,19411,0
0,9055254009,CALIFORNIA WILSHIRE APPRAISAL,LOS ANGELES,CA,90026,WILSHIRE BANK,CA,531320,16670,2005,12,7,1,0,7,1,1,Y,N,,16709,120000,0,P I F,0,100000,50000,0,0,0.5,0,360,17069,0
0,9058084001,SAN DIEGO PARTY RENTALS INC,SAN DIEGO,CA,92154,WELLS FARGO BANK NATL ASSOC,SD,532299,16671,2005,84,4,1,0,4,1,1,Y,N,,16740,100635,0,P I F,0,50000,25000,0,0,0.5,0,2520,19260,0
1,9058344007,CARMEL BUSINESS SALES & CARMEL,CARMEL,CA,93923,MONTEREY COUNTY BANK,CA,531210,16671,2005,84,1,1,1,2,1,2,0,N,,16709,264000,0,P I F,0,264000,198000,0,0,0.75,0,2520,19229,0
0,9059193005,PARADISE VIDEO,PARADISE,CA,95969,CALIFORNIA STATEWIDE CERT. DEV,CA,532230,13212,1996,240,6,1,2,4,1,0,N,N,,13494,116000,0,P I F,0,157000,157000,0,1,1,0,7200,20694,0
0,9064614001,A & S RENT A CAR,INGLEWOOD,CA,90301,WELLS FARGO BANK NATL ASSOC,SD,532111,16673,2005,5,5,1,0,5,1,1,Y,N,19424,16709,466981,0,CHGOFF,76615,95000,47500,0,0,0.5,0,150,16859,1
1,9066294005,OXFORD LAND DEVELOPMENT LLC,PASADENA,CA,91101,U.S. BANK NATIONAL ASSOCIATION,OH,531390,16673,2005,25,1,2,0,1,1,1,Y,N,18520,16709,16792,0,CHGOFF,3980,25000,12500,1,0,0.5,0,750,17459,1
1,9068004003,SIERRA TAHOE CONCRETE PUMPING,MARKLEEVILLE,CA,96120,U.S. BANK NATIONAL ASSOCIATION,OH,532490,16674,2005,84,2,1,0,2,1,2,Y,N,,16832,32388,0,P I F,0,10000,5000,0,0,0.5,0,2520,19352,0
1,9068914005,"EXCELERATION, INC",LOS ANGELES,CA,90066,WELLS FARGO BANK NATL ASSOC,SD,531311,16674,2005,9,4,1,1,5,1,1,Y,N,19011,16709,301740,0,CHGOFF,53953,55000,27500,0,0,0.5,0,270,16979,1
1,9074274010,CROWN ACQUISITIONS INC,LAGUNA BEACH,CA,92651,COMMERCEWEST BANK,CA,531390,16678,2005,12,2,1,2,10,1,1,Y,N,,16860,1309500,0,P I F,0,350000,175000,0,0,0.5,0,360,17220,0
0,9075284004,TRACYOURSALES.NET ESCROW INC,ORANGE,CA,92827,WELLS FARGO BANK NATL ASSOC,SD,531390,16678,2005,25,7,1,4,11,1,1,0,N,17798,16709,100000,0,CHGOFF,75000,100000,50000,0,0,0.5,0,750,17459,1
0,9080074005,JH APPRAISAL SERVICES INC,CITY OF INDUSTRY (INDUSTRY),CA,91744,WELLS FARGO BANK NATL ASSOC,SD,531320,16680,2005,1,6,1,4,6,1,1,Y,N,19523,16982,43705,0,CHGOFF,23964,30000,15000,0,0,0.5,0,30,17012,1
1,9082604002,"Paramount Finacials, LLC",IRVINE,CA,92618,LANDMARK CERT. DEVEL CORP,CA,531210,16681,2005,240,11,1,9,0,1,1,0,N,,16903,433000,0,P I F,0,433000,433000,0,1,1,0,7200,24103,0
1,9085924010,GOLDEN STATE REAL EASTATE & LO,SAN JOSE,CA,95127,U.S. BANK NATIONAL ASSOCIATION,OH,531210,16685,2005,300,8,2,0,8,1,1,0,N,,16801,658500,0,P I F,0,658500,493875,1,1,0.75,0,9000,25801,0
0,9091404003,STAGE STOP RANCH & LAND,CALIENTE,CA,93518,WELLS FARGO BANK NATL ASSOC,SD,531210,16688,2005,23,4,1,0,4,1,2,Y,N,18855,16982,81868,0,CHGOFF,24782,30000,15000,0,0,0.5,1,690,17672,1
1,9097334007,ADVANCED CONCEPTS ENTERPRISES,REDONDO BEACH,CA,90277,AURORA BANK FSB,CO,531210,16692,2005,250,1,1,0,1,1,1,0,N,,16709,604000,0,P I F,0,604000,453000,0,1,0.75,0,7500,24209,0
0,9105504000,EVERGREEN REALTY,MURRIETA,CA,92562,CDC SMALL BUS. FINAN CORP,CA,531210,16695,2005,240,650,1,30,0,1,1,0,N,,16966,233000,0,P I F,0,235000,235000,0,1,1,0,7200,24166,0
1,9111614005,SIMPLY SUCCESS GROUP LLC,SAN JOSE,CA,95135,UMPQUA BANK,OR,531210,16699,2005,227,9,2,13,9,1,1,0,N,19065,16740,950000,0,CHGOFF,634549,950000,712500,1,0,0.75,0,6810,23550,1
0,9114584004,"A-1 RENTALS,INC",PALMDALE,CA,93550,SANTA CLARA VALLEY BANK NATL A,CA,532310,16700,2005,120,12,1,0,0,1,1,N,N,,16770,247000,0,P I F,0,247000,185250,0,0,0.75,0,3600,20370,0
0,9122024000,THE FITZGERALD GROUP LLC,SAN LUIS OBISPO,CA,93401,HERITAGE OAKS BANK,CA,531390,16702,2005,95,9,2,0,9,1,2,0,N,17708,16832,360000,0,CHGOFF,125933,360000,270000,1,0,0.75,0,2850,19682,1
0,9125354000,SERVICE GROUP LLC,LAGUNA HILLS (LEISURE WORLD),CA,92653,"CITIBANK, N.A.",CA,531312,16705,2005,84,2,1,0,2,1,1,Y,N,,17652,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,20172,0
0,9130873001,SUNSET MOTORS,SOLANA BEACH,CA,92075,WELLS FARGO BANK NATL ASSOC,SD,532111,13234,1996,300,5,1,0,0,1,0,0,N,,13422,512000,0,P I F,0,512000,384000,0,1,0.75,0,9000,22422,0
